ID,source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,G,G_error,BP,BP_error,RP,RP_error,RAJ2000,RAJ2000_error,DEJ2000,DEJ2000_error,ID,probability
1778137,16158592,288.66550768993,-18.70488390018,3.2622,0.178000003099442,-0.10700000077486,0.257999986410141,-25.4009990692139,0.226999998092651,-0.410100013017654,0.266200006008148,0.201900005340576,17.4754009246826,0.0015999999595806,18.8759994506836,0.0336,16.2894992828369,0.00920000020414591,288.665508177,3.99920010566711,-18.7047745354,3.51530003547668,1778137,0.89058893049339
1816846,17811968,288.25026891039,-18.63075472269,3.3605,0.0305000003427267,-0.241999998688698,0.0790000036358833,-26.3190002441406,0.0560000017285347,-0.0731000006198883,-0.0355999991297722,-0.331699997186661,13.964599609375,0.00130000000353903,14.611499786377,0.0077,13.2061004638672,0.00400000018998981,288.250270008,1.22590005397797,-18.6306414061,0.862500011920929,1816846,0.974668656558063
1832534,17641216,288.27981614218,-18.44133344373,3.5009,0.186100006103516,-0.700999975204468,0.23199999332428,-26.1539993286133,0.204999998211861,-0.487800002098083,0.289099991321564,0.234099999070168,16.9934997558594,0.00170000002253801,18.3374996185303,0.0135,15.8624000549316,0.00430000014603138,288.279819326,3.6068000793457,-18.4412208349,3.17350006103516,1832534,0.970145501959245
2001197,12007296,290.25227630883,-17.82218145488,3.5638,0.0423000007867813,-1.1690000295639,0.0769999995827675,-28.2910003662109,0.061999998986721,-0.260199993848801,-0.0362000018358231,0.0920000001788139,10.9837999343872,0.00039999998989515,11.2986001968384,0.0012,10.527099609375,0.000699999975040555,290.252281596,1.19879996776581,-17.8220596468,0.959299981594086,2001197,0.988168760393592
2056690,14892416,288.57523961116,-18.44844313194,3.3266,0.023199999704957,-0.577000021934509,0.0410000011324883,-26.7549991607666,0.0370000004768372,-0.346700012683868,0.0658000037074089,0.322699993848801,13.5567998886108,0.00039999998989515,14.1070003509521,0.0016,12.8763999938965,0.00120000005699694,288.575242231,0.637600004673004,-18.4483279367,0.572300016880035,2056690,0.998806737501912
2080550,15274880,288.5334721514,-18.05782950935,3.3889,0.0487999990582466,-0.972000002861023,0.0759999975562096,-27.4449996948242,0.0670000016689301,-0.425599992275238,0.125300005078316,0.295700013637543,9.62320041656494,0.000300000014249235,9.9689998626709,0.0014,9.14540004730225,0.00179999996908009,288.533476553,1.18229997158051,-18.0577113426,1.04579997062683,2080550,0.999997853216383
2089379,15749376,289.2104857913,-18.00660019048,3.0961,0.0425000004470348,-2.46000003814697,0.0729999989271164,-27.4270000457764,0.0610000006854534,-0.206900000572205,0.0798000022768974,0.0617999993264675,12.7783002853394,0.000300000014249235,13.2700004577637,0.0015,12.1519002914429,0.0007999999797903,289.210496931,1.12600004673004,-18.0064821012,0.953299999237061,2089379,0.957894004003239
2121362,12188800,289.53911232437,-17.88065354465,3.3137,0.0401000007987022,-1.50899994373322,0.068000003695488,-26.5060005187988,0.0590000003576279,-0.449600011110306,0.0830999985337257,0.291399985551834,12.359299659729,0.000300000014249235,12.7639999389648,0.0019,11.792200088501,0.0020000000949949,289.53911915,1.05519998073578,-17.8805394205,0.913800001144409,2121362,0.999453514813099
2139390,12903296,290.10386505931,-17.57798323999,3.0386,0.0303000006824732,-1.98099994659424,0.0590000003576279,-28.0160007476807,0.0469999983906746,0.110600002110004,-0.0627000033855438,-0.0265999995172024,13.3028001785278,0.000300000014249235,13.766900062561,0.0014,12.6892004013062,0.00100000004749745,290.103874008,0.907299995422363,-17.5778626138,0.726899981498718,2139390,0.804911460827425
2190975,14395776,289.4320994172,-17.3301071123,3.2045,0.0262000001966953,-1.0460000038147,0.0450000017881393,-25.5629997253418,0.0390000008046627,-0.239399999380112,0.0284000001847744,0.159099996089935,14.0832004547119,0.000500000023748726,14.525899887085,0.0233,13.2245998382568,0.00989999994635582,289.432104135,0.693599998950958,-17.3299970473,0.607999980449677,2190975,0.990127818120797
2194617,5151488,289.65611529458,-17.21610153518,3.2495,0.0687000006437302,-0.927999973297119,0.166999995708466,-25.9769992828369,0.112000003457069,0.379299998283386,-0.253600001335144,-0.411100000143051,8.0374002456665,0.000699999975040555,8.62650012969971,5e-04,7.34649991989136,0.000500000023748726,289.656119478,2.58400011062622,-17.215989689,1.7335000038147,2194617,0.999999221428056
2197440,14700928,289.65916796253,-17.09333793527,3.3439,0.0272000003606081,-1.82700002193451,0.0489999987185001,-26.6940002441406,0.0370000004768372,-0.0640000030398369,-0.0384000018239021,-0.0945999994874001,13.124400138855,0.000300000014249235,13.6209001541138,0.0017,12.4776000976562,0.0020000000949949,289.659176194,0.75789999961853,-17.0932230016,0.571399986743927,2197440,0.996816017497983
2374110,22814976,285.59896577055,-20.60591335253,3.4834,0.0480999983847141,0.842999994754791,0.0780000016093254,-25.9659996032715,0.0520000010728836,-0.492500007152557,0.232800006866455,-0.259400010108948,13.7174997329712,0.000500000023748726,14.3137998580933,0.0022,12.9996995925903,0.00150000001303852,285.598961893,1.2121000289917,-20.6058015565,0.808799982070923,2374110,0.77434092788704
2541610,788992,286.47100534685,-19.75654373081,3.3608,0.044599998742342,0.303999990224838,0.0810000002384186,-27.7269992828369,0.0729999989271164,-0.179700002074242,0.0768999978899956,0.222200006246567,10.2678003311157,0.00039999998989515,10.6160001754761,0.0014,9.78390026092529,0.00130000000353903,286.471003957,1.25269997119904,-19.7564243513,1.13069999217987,2541610,0.999781719561036
3005882,26898304,285.26744733597,-18.52315139775,3.0798,0.0728999972343445,-2.34699988365173,0.104999996721745,-25.1509990692139,0.0890000015497208,-0.499700009822845,0.22859999537468,0.164499998092651,10.4486999511719,0.000300000014249235,10.8044996261597,0.0018,9.95199966430664,0.00179999996908009,285.267457993,1.62999999523163,-18.5230431066,1.3856999874115,3005882,0.997131718255997
3916388,2248192,286.9814985856,-19.29160756689,3.3572,0.0860999971628189,0.157000005245209,0.142000004649162,-27.5160007476807,0.0989999994635582,-0.418000012636185,0.294200003147125,-0.342500001192093,15.9231004714966,0.00139999995008111,17.0179004669189,0.0057,14.8938999176025,0.00340000004507601,286.981497867,2.20309996604919,-19.2914890937,1.53429996967316,3916388,0.824536410912919
3962717,19829760,287.05028916258,-18.90561719845,3.4574,0.0996999964118004,0.33500000834465,0.171000003814697,-25.9190006256104,0.165000006556511,-0.180800005793571,0.199000000953674,0.368800014257431,16.4969997406006,0.00130000000353903,17.6945991516113,0.0102,15.3949003219604,0.00609999988228083,287.050287638,2.64809989929199,-18.9055056028,2.55890011787415,3962717,0.813958500494907
4090813,1315072,288.16295145714,-18.1100181743,3.3069,0.0388999991118908,-0.421999990940094,0.0740000009536743,-26.6480007171631,0.0799999982118607,-0.127499997615814,0.285600006580353,0.529100000858307,15.1195001602173,0.000600000028498471,16.0149002075195,0.0028,14.1962995529175,0.00170000002253801,288.162953368,1.15069997310638,-18.1099034396,1.2451000213623,4090813,0.958835810466712
4389707,23916416,287.17522520703,-17.43100137436,3.1188,0.0478999987244606,0.0590000003576279,0.0750000029802322,-25.1690006256104,0.063000001013279,-0.444099992513657,0.100400000810623,0.198300004005432,9.97620010375977,0.00039999998989515,10.3044004440308,0.0013,9.5172004699707,0.0020000000949949,287.175224943,1.16719996929169,-17.4308930087,0.983299970626831,4389707,0.998137473497136
4507354,17339904,288.68262814679,-17.66201178671,3.32,0.0304000005125999,-0.512000024318695,0.0570000000298023,-26.8570003509521,0.0450000017881393,0.00620000017806888,-0.0103000001981854,-0.0864000022411346,13.0295000076294,0.000500000023748726,13.5038003921509,0.0022,12.414400100708,0.00139999995008111,288.68263046,0.886399984359741,-17.6618961531,0.691600024700165,4507354,0.999129734865969
4584256,19545472,288.40590001525,-17.1240621822,3.348,0.046399999409914,-0.732999980449677,0.0750000029802322,-25.496000289917,0.0700000002980232,-0.300700008869171,0.196799993515015,0.321399986743927,13.3283004760742,0.000600000028498471,13.8864002227783,0.0027,12.6382999420166,0.0015999999595806,288.40590332,1.15989995002747,-17.1239524092,1.09019994735718,4584256,0.970359572738494
4584901,19619968,288.3136097204,-17.10591589957,3.3843,0.0386000014841557,-0.532000005245209,0.0710000023245811,-27.07200050354,0.0659999996423721,-0.332599997520447,0.093699999153614,0.348800003528595,8.9128999710083,0.000300000014249235,9.50940036773682,0.0022,8.214599609375,0.00170000002253801,288.313612116,1.10130000114441,-17.1057993408,1.02769994735718,4584901,0.999962923178739
4588731,19734912,288.22000877966,-17.02961110041,3.2894,0.0255999993532896,-0.654999971389771,0.0469999983906746,-26.4559993743896,0.0410000011324883,-0.286700010299683,0.0566000007092953,0.252400010824203,13.575400352478,0.00039999998989515,14.1211004257202,0.0024,12.8984003067017,0.00150000001303852,288.22001173,0.722000002861023,-17.0294971935,0.634500026702881,4588731,0.999277836036767
4598313,14229760,289.18731733159,-17.28552388947,3.3374,0.0531999990344048,-1.86000001430511,0.0890000015497208,-27.1439990997314,0.0780000016093254,-0.503199994564056,0.0546000003814697,0.441000014543533,10.6878995895386,0.00039999998989515,10.9983997344971,0.0019,10.2392997741699,0.00109999999403954,289.18732572,1.380499958992,-17.2854070199,1.20260000228882,4598313,0.999679291867319
4598348,43008,289.20102663232,-17.27339706978,3.2636,0.0244999993592501,-0.477999985218048,0.0430000014603138,-26.2810001373291,0.0419999994337559,-0.307000011205673,0.101700000464916,0.446399986743927,13.2581996917725,0.00039999998989515,13.7578001022339,0.0017,12.6180000305176,0.0007999999797903,289.201028786,0.673200011253357,-17.2732839167,0.654699981212616,4598348,0.998485245702468
4600092,14441984,289.00709491724,-17.26588164045,3.404,0.0719999969005585,-1.38300001621246,0.111000001430511,-26.7810001373291,0.0939999967813492,-0.346700012683868,0.178399994969368,0.185100004076958,16.2721996307373,0.00100000004749745,17.4274005889893,0.0092,15.2067003250122,0.00350000010803342,289.007101152,1.72370004653931,-17.2657663337,1.4592000246048,4600092,0.994750115433676
4601000,14339968,289.15303981456,-17.21960036466,3.252,0.0381000004708767,-0.617999970912933,0.0689999982714653,-25.9349994659424,0.061999998986721,-0.302599996328354,0.0447999984025955,0.334300011396408,12.0907001495361,0.000199999994947575,12.4567003250122,0.0018,11.5743999481201,0.000899999984540045,289.1530426,1.07039999961853,-17.219488698,0.954299986362457,4601000,0.998847683809634
4606117,14740480,288.71010285762,-17.28222732905,3.0603,0.123099997639656,-1.23599994182587,0.210999995470047,-26.3799991607666,0.200000002980232,-0.323300004005432,0.124300003051758,0.459899991750717,17.4284000396729,0.00150000001303852,18.8544998168945,0.0187,16.2467994689941,0.00240000011399388,288.710108433,3.27209997177124,-17.2821137472,3.10380005836487,4606117,0.990009326692189
4610629,35968,288.99635581569,-17.13436302908,3.3036,0.0480000004172325,-1.03799998760223,0.0769999995827675,-25.8540000915527,0.0599999986588955,-0.476200014352798,0.144899994134903,0.122400000691414,11.8593997955322,0.000199999994947575,12.2791996002197,9e-04,11.2952003479004,0.000899999984540045,288.996360493,1.1878000497818,-17.1342517153,0.937799990177155,4610629,0.998267363167146
4620327,31104,289.26428891036,-17.05393680026,3.2907,0.0676999986171722,-1.36500000953674,0.108000002801418,-26.5230007171631,0.0930000022053719,-0.333700001239777,-0.00570000009611249,0.328399986028671,8.02789974212646,0.00039999998989515,8.61989974975586,0.0014,7.33739995956421,0.00260000000707805,289.264295056,1.67120003700256,-17.0538226045,1.44749999046326,4620327,0.999999556186995
4620545,31872,289.36274735765,-17.06323152511,3.1952,0.0339000001549721,-1.14900004863739,0.063000001013279,-25.6639995574951,0.0509999990463257,0.165399998426437,-0.311100006103516,-0.228900000452995,13.0324001312256,0.000500000023748726,13.4982995986938,0.0016,12.4216995239258,0.00120000005699694,289.362752533,0.977800011634827,-17.0631210253,0.793699979782104,4620545,0.998390954409315
4625025,15377536,289.39757102624,-16.99958104786,3.0319,0.0516999997198582,-1.84200000762939,0.111000001430511,-25.6639995574951,0.0799999982118607,0.314200013875961,-0.385399997234344,-0.381000012159348,13.5600996017456,0.000699999975040555,14.1226997375488,0.0021,12.8669996261597,0.00260000000707805,289.397579321,1.71340000629425,-16.9994705488,1.2367000579834,4625025,0.840631837909047
4625803,1028608,289.37918015536,-16.95455266106,3.2982,0.0887999981641769,-1.36899995803833,0.186000004410744,-26.4680004119873,0.131999999284744,0.236100003123283,-0.212699994444847,-0.260699987411499,16.2387008666992,0.00130000000353903,17.3831005096436,0.0082,15.180100440979,0.0059000002220273,289.379186317,2.88689994812012,-16.9544386995,2.04990005493164,4625803,0.996721865395293
4627950,15218560,289.14687006077,-17.08556077656,3.3113,0.0375999994575977,-1.2849999666214,0.068000003695488,-25.9160003662109,0.0579999983310699,-0.0549000017344952,0.0186999998986721,0.0790000036358833,10.4899997711182,0.000199999994947575,10.8128004074097,0.001,10.0285997390747,0.00109999999403954,289.146875847,1.04980003833771,-17.0854491949,0.899699985980988,4627950,0.99994296667147
4628294,15213056,289.22822761593,-17.03704154134,3.3448,0.043699998408556,-1.15900003910065,0.0799999982118607,-26.8199996948242,0.0689999982714653,-0.145300000905991,-0.015599999576807,0.139899998903275,10.306300163269,0.000500000023748726,10.6106996536255,9e-04,9.86979961395264,0.00109999999403954,289.228232834,1.24210000038147,-17.0369260656,1.06690001487732,4628294,0.999977226658679
4634617,18432,289.39179551308,-16.87172666524,3.2506,0.0489000007510185,-0.41100001335144,0.0979999974370003,-27.2889995574951,0.0829999968409538,-0.100900001823902,-0.0443000011146069,0.228000000119209,12.3563003540039,0.000699999975040555,12.7608003616333,0.0032,11.7968997955322,0.00240000011399388,289.391797362,1.52559995651245,-16.8716091705,1.28910005092621,4634617,0.999205213229794
4637531,15621376,289.28981118166,-16.83178015143,3.4538,0.0974999964237213,-0.280000001192093,0.256999999284744,-27.4029998779297,0.162000000476837,0.695500016212463,-0.668500006198883,-0.799700021743774,11.4755001068115,0.000300000014249235,11.8434000015259,0.0033,10.9559001922607,0.00170000002253801,289.28981244,3.98530006408691,-16.8316621679,2.50839996337891,4637531,0.998497822580251
4639110,15494912,289.37171610146,-16.74668915464,3.2898,0.0294000003486872,-1.52199995517731,0.0480000004172325,-26.2110004425049,0.0410000011324883,-0.278499990701675,0.154599994421005,0.0575999990105629,13.0408000946045,0.00209999992512167,13.5475997924805,0.0071,12.3866996765137,0.00389999989420176,289.371722943,0.749199986457825,-16.7465763036,0.628400027751923,4639110,0.998390098440514
4647422,15857280,288.80248664572,-17.08682800633,3.394,0.0586999990046024,-1.125,0.096000000834465,-26.8619995117188,0.0769999995827675,-0.506600022315979,0.200499996542931,0.147400006651878,10.9112997055054,0.00039999998989515,11.2180995941162,0.001,10.4617004394531,0.000899999984540045,288.802491713,1.48979997634888,-17.0867123491,1.19869995117188,4647422,0.999870073281919
4647446,15832320,288.83374127289,-17.08449859825,3.1981,0.0326999984681606,-1.42599999904633,0.0520000010728836,-25.3439998626709,0.0500000007450581,-0.393999993801117,0.202500000596046,0.379099994897842,13.6085996627808,0.000500000023748726,14.1583003997803,0.0019,12.9324998855591,0.00139999995008111,288.833747696,0.811800003051758,-17.08438948,0.769699990749359,4647446,0.988329357395481
4651374,16016128,288.78583380015,-16.96160100702,3.2668,0.0571999996900558,-1.11099994182587,0.0839999988675117,-26.1389999389648,0.0689999982714653,-0.544200003147125,0.195299997925758,0.193399995565414,10.5110998153687,0.00039999998989515,10.8311996459961,0.0012,10.0565004348755,0.00150000001303852,288.785838801,1.29879999160767,-16.9614884644,1.0683000087738,4651374,0.99998199151617
4653068,3546112,288.89074370896,-16.88044646679,3.3167,0.378100007772446,-1.46300005912781,0.649999976158142,-25.7999992370605,0.607999980449677,-0.310000002384186,0.101700000464916,0.453000009059906,18.8360996246338,0.00430000014603138,18.7954006195068,0.0187,18.9624004364014,0.066100001335144,288.89075029,10.0811004638672,-16.8803353816,9.42529964447021,4653068,0.999995676059679
4653331,16067840,288.85274632016,-16.85631623895,3.3107,0.0399000011384487,-0.651000022888184,0.0719999969005585,-26.7600002288818,0.0640000030398369,-0.220400005578995,-0.00350000010803342,0.268500000238419,11.3243999481201,0.000699999975040555,11.6996002197266,0.0028,10.8015003204346,0.00139999995008111,288.852749251,1.1172000169754,-16.8562010223,0.991400003433228,4653331,0.999842303569103
4656471,16244096,288.55541160721,-16.96842430649,3.4981,0.179499998688698,-0.954999983310699,0.232999995350838,-26.1469993591309,0.195999994874001,-0.485199987888336,0.229100003838539,0.184900000691414,17.6147994995117,0.00150000001303852,19.0137004852295,0.0143,16.4237995147705,0.00579999992623925,288.555415905,3.61310005187988,-16.9683117295,3.04089999198914,4656471,0.972364864439615
4661522,16477824,288.45074260802,-16.83516725625,3.2311,0.0531000010669231,-0.792999982833862,0.0860000029206276,-26.5750007629395,0.0719999969005585,-0.529500007629395,0.156499996781349,0.264099985361099,9.0487003326416,0.000699999975040555,9.55539989471436,0.0023,8.42560005187988,0.00279999990016222,288.450746175,1.33080005645752,-16.8350528363,1.12100005149841,4661522,0.999999190173582
4663600,16202240,288.74333445419,-16.83595131538,3.2337,0.0467999987304211,-1.03699994087219,0.0759999975562096,-26.5540008544922,0.0750000029802322,-0.308200001716614,0.155200004577637,0.389299988746643,10.8660001754761,0.00039999998989515,11.1775999069214,0.0011,10.4147996902466,0.0007999999797903,288.743339121,1.18570005893707,-16.8358369847,1.16100001335144,4663600,0.999971419418244
4667846,16394368,288.69087175977,-16.6980402976,3.1227,0.132100000977516,-0.344999998807907,0.241999998688698,-26.7189998626709,0.199000000953674,0.0603000000119209,-0.118400000035763,0.0719000026583672,17.3633003234863,0.00139999995008111,18.6660003662109,0.0573,16.1965007781982,0.0124000003561378,288.69087331,3.7558000087738,-16.6979252555,3.08719992637634,4667846,0.974050132885096
4668590,16444800,288.64170902598,-16.69166634252,3.2667,0.0265999995172024,-1.17499995231628,0.0500000007450581,-26.7859992980957,0.0419999994337559,-0.147499993443489,0.0307000000029802,0.137799993157387,14.1787004470825,0.000600000028498471,14.8067998886108,0.0063,13.4042997360229,0.00439999997615814,288.641714309,0.774500012397766,-16.6915510156,0.659099996089935,4668590,0.998061919658856
4669578,18816,289.0218063522,-16.88237601632,3.2935,0.0357000008225441,-0.611000001430511,0.0719999969005585,-26.4890003204346,0.0610000006854534,-0.18809999525547,-0.0105999996885657,0.143700003623962,11.4505996704102,0.00039999998989515,11.7797002792358,0.0016,10.9742002487183,0.00130000000353903,289.021809102,1.10969996452332,-16.8822619682,0.947099983692169,4669578,0.999775825944197
4674284,17297792,288.97403973677,-16.74128364473,3.2066,0.0868000015616417,-1.08299994468689,0.216999992728233,-26.0520000457764,0.143999993801117,0.700999975204468,-0.695900022983551,-0.738099992275238,11.538200378418,0.000300000014249235,11.9267997741699,0.0016,11.0040998458862,0.00120000005699694,288.974044605,3.37039995193481,-16.7411714782,2.23020005226135,4674284,0.999711026324841
4677993,17017728,289.20732099771,-16.64949802414,3.1916,0.0412000007927418,-0.63400000333786,0.0759999975562096,-26.2129993438721,0.0640000030398369,-0.304300010204315,0.160600006580353,0.0943000018596649,14.940899848938,0.000500000023748726,15.7621002197266,0.0049,14.061900138855,0.00209999992512167,289.207323848,1.17809998989105,-16.6493851644,0.985199987888336,4677993,0.984392592415356
4678398,17007872,289.27008067468,-16.6147212879,3.3016,0.0463000014424324,-1.25999999046326,0.0850000008940697,-26.423999786377,0.0689999982714653,-0.273099988698959,0.0209999997168779,0.063000001013279,10.316499710083,0.000699999975040555,10.6386995315552,9e-04,9.85739994049072,0.00120000005699694,289.270086336,1.32410001754761,-16.6146075189,1.07550001144409,4678398,0.999989772722573
4678611,3968,289.24754047237,-16.59097749323,3.2785,0.0406999997794628,-1.23800003528595,0.0790000036358833,-25.7329998016357,0.0659999996423721,-0.233999997377396,0.00680000009015203,0.0665000006556511,12.4194002151489,0.000500000023748726,12.8277997970581,0.0028,11.8639001846313,0.0015999999595806,289.247546035,1.21749997138977,-16.5908667004,1.0168000459671,4678611,0.998467389855501
4680773,17048192,289.19061493931,-16.58974831484,3.2629,0.050500001758337,-1.13699996471405,0.0860000029206276,-26.4309997558594,0.0689999982714653,-0.311800003051758,0.0489999987185001,0.0287999995052814,9.02050018310547,0.000300000014249235,9.61639976501465,0.0013,8.32059955596924,0.0015999999595806,289.190620045,1.32669997215271,-16.5896345155,1.06700003147125,4680773,0.999990408644346
4684746,6784,288.82903888419,-16.6569038343,3.2161,0.0509000010788441,-2.16599988937378,0.0900000035762787,-25.4839992523193,0.0729999989271164,0.18129999935627,-0.199100002646446,-0.147900000214577,11.4322996139526,0.00039999998989515,11.7536001205444,0.0022,10.9616003036499,0.000899999984540045,288.829048618,1.40069997310638,-16.6567941101,1.13619995117188,4684746,0.994335049818128
4685343,17160064,288.89720891974,-16.57005248553,3.2768,0.122000001370907,-0.477999985218048,0.212999999523163,-27.0219993591309,0.140000000596046,0.652899980545044,-0.618499994277954,-0.696399986743927,12.7102003097534,0.00430000014603138,13.2976999282837,0.0324,12.0338001251221,0.0105999996885657,288.897211067,3.30060005187988,-16.5699361402,2.17030000686646,4685343,0.996645478843578
4687634,11333120,288.8833227291,-16.5764658838,3.1443,0.0819000005722046,-1.0440000295639,0.232999995350838,-25.7509994506836,0.145999997854233,0.695599973201752,-0.664200007915497,-0.807900011539459,15.2333002090454,0.000500000023748726,16.0809993743896,0.0064,14.1395998001099,0.030799999833107,288.883327421,3.60450005531311,-16.5763550114,2.26670002937317,4687634,0.957384420227276
4689917,17156096,288.92787610477,-16.55153156199,3.3879,0.0697000026702881,-0.707000017166138,0.157000005245209,-26.7169990539551,0.104000002145767,0.420199990272522,-0.327800005674362,-0.491800010204315,11.3872995376587,0.000500000023748726,11.710599899292,0.0016,10.9132995605469,0.0020000000949949,288.92787928,2.4400999546051,-16.551416532,1.61749994754791,4689917,0.999506765090435
4690536,17104256,289.10420222698,-16.53398303809,4.048,1.0194000005722,-0.643999993801117,1.72500002384186,-26.8050003051758,1.58899998664856,-0.527400016784668,-0.124899998307228,0.260600000619888,11.6831998825073,0.000699999975040555,12.1204996109009,0.0018,11.0924997329712,0.000899999984540045,289.104205118,26.7544002532959,-16.5338676264,24.6518001556396,4690536,0.934419256241734
