ps,ps16,ps84,RA,Dec,err_RA,err_Dec,J_2,H_2,K_2,err_J,err_H,err_K
0.824552256924713,0.796942182928643,0.846034383062937,58.20118277042757,26.366112210706675,2.8018023E-6,2.8018023E-6,9.255000114440918,8.991999626159668,8.947999954223633,0.02199999988079071,0.029999999329447746,0.020999999716877937
0.901297625197196,0.807279091477643,0.912041856307906,54.78809841255086,24.367697975593824,8.7143167E-7,8.7091104E-7,8.727999687194824,8.539999961853027,8.434000015258789,0.024000000208616257,0.06300000101327896,0.024000000208616257
0.98073337017091,0.887479175536859,0.983665310159666,57.77646145678323,25.59457427507357,9.61651E-7,9.613755E-7,8.21399974822998,8.045000076293945,8.008999824523926,0.023000000044703484,0.019999999552965164,0.019999999552965164
0.965156090535901,0.95900146016553,0.968546506279344,57.106322881730236,22.211465192429074,3.2195481E-7,3.2195481E-7,11.383000373840332,10.78499984741211,10.60200023651123,0.020999999716877937,0.02199999988079071,0.017000000923871994
0.992581415316417,0.990934917150133,0.993964151794509,56.16529257670604,22.113199875496697,1.1345755E-6,1.1338788E-6,9.638999938964844,9.24899959564209,9.126999855041504,0.019999999552965164,0.01899999938905239,0.017000000923871994
0.997327490404425,0.996575910726666,0.997842005480595,56.08550830979543,24.77273567771786,7.2369335E-7,7.2369335E-7,9.454999923706055,9.027000427246094,8.869000434875488,0.029999999329447746,0.03099999949336052,0.02199999988079071
0.980466659963729,0.976593807627792,0.981708766243756,57.254246313862296,22.980296910561236,4.0507632E-7,4.0507632E-7,12.029999732971191,11.354999542236328,11.149999618530273,0.019999999552965164,0.027000000700354576,0.017999999225139618
0.997531674119561,0.99708954910699,0.997876841378432,56.314016160758136,25.289357907652025,6.213553E-7,6.213553E-7,9.708999633789062,9.322999954223633,9.227999687194824,0.027000000700354576,0.04100000113248825,0.02199999988079071
0.999689745181171,0.999658809927497,0.999705072190856,55.33064093123573,23.861593623342912,3.4388344E-7,3.4388074E-7,13.633639335632324,13.065057754516602,12.781000137329102,0.05006620574026913,0.05003659367166455,0.026000000536441803
0.998822652793456,0.998585427925432,0.998944892751037,58.07348720196656,24.45509941750758,1.2924352E-6,1.2924352E-6,15.160713195800781,14.6507568359375,14.158591270446777,0.05030406162531011,0.050230702795728194,0.05032141752136698
0.984022731083483,0.981432522052701,0.984762962074827,57.97509762043993,24.04747742785841,1.2804858E-6,1.2804858E-6,,,13.153388977050781,,,0.05006140697169303
0.999004698740877,0.998896201108785,0.99910698180259,55.974442278234925,25.4750824266415,2.1727259E-7,2.1727259E-7,12.345999717712402,11.718000411987305,11.467000007629395,0.020999999716877937,0.03099999949336052,0.024000000208616257
0.995254569964215,0.993842490397913,0.995595544635645,56.43807215847819,25.59571517860074,1.3698948E-6,1.3698948E-6,9.01099967956543,8.720000267028809,8.701000213623047,0.026000000536441803,0.03999999910593033,0.02199999988079071
0.997994112373212,0.997633951253064,0.998159845689194,56.27213766876941,25.486420391318923,2.042508E-7,2.042508E-7,12.37600040435791,11.717000007629395,11.484000205993652,0.027000000700354576,0.029999999329447746,0.017999999225139618
0.977298929745876,0.971769790857974,0.979128506674252,58.37365045545214,26.680422252944147,1.3697615E-6,1.3697615E-6,12.12399959564209,11.428999900817871,11.204999923706055,0.024000000208616257,0.03099999949336052,0.023000000044703484
0.999477580121878,0.999324074781182,0.999551815487038,58.45947219009742,25.964544428453035,4.91915E-7,4.9185815E-7,9.682000160217285,9.371000289916992,9.298999786376953,0.023000000044703484,0.026000000536441803,0.019999999552965164
0.856546941794208,0.810507855725771,0.870861853204357,56.42691058841588,25.056986007582474,4.0632867E-7,4.0629664E-7,11.267000198364258,10.654000282287598,10.503999710083008,0.026000000536441803,0.032999999821186066,0.020999999716877937
0.971311708040168,0.964915428805311,0.976096959860203,56.20912960379388,24.91099404553071,3.104954E-7,3.104954E-7,11.069000244140625,10.444999694824219,10.28600025177002,0.024000000208616257,0.03400000184774399,0.017999999225139618
0.939325066219414,0.932621931972808,0.94244628477257,52.86395518182135,20.261425469824168,2.3796824E-7,2.3796824E-7,12.626999855041504,12.036999702453613,11.767999649047852,0.02199999988079071,0.02199999988079071,0.019999999552965164
0.857189069531833,0.731162162349513,0.863286064414955,52.08992061598671,20.20927557753017,1.8458085E-6,1.8456268E-6,13.477999687194824,12.861000061035156,12.597999572753906,0.02199999988079071,0.026000000536441803,0.026000000536441803
0.999971452775987,0.999914878701786,0.999986180209814,52.35589257462241,25.652261722370095,9.975501E-6,9.5327705E-6,8.458999633789062,8.314000129699707,8.270000457763672,0.023000000044703484,0.061000000685453415,0.03400000184774399
0.869713567148936,0.861990827091446,0.876244090138053,52.08147755554783,28.506288821433024,1.6194497E-6,1.6174253E-6,14.508000373840332,13.944000244140625,13.574136734008789,0.029999999329447746,0.032999999821186066,0.05005181501834128
0.873961717514272,0.856245502535751,0.890245667581884,52.76491193400671,19.63461666845782,1.9013833E-6,1.9013833E-6,10.994999885559082,10.348999977111816,10.130000114440918,0.02199999988079071,0.020999999716877937,0.017999999225139618
0.9150009996652,0.907315436377093,0.921326831511549,52.94882154461765,28.78588871199019,2.8662287E-6,2.8550496E-6,12.666999816894531,12.083000183105469,11.824000358581543,0.02500000037252903,0.02500000037252903,0.020999999716877937
0.883812900676074,0.862398648966315,0.903969098202826,52.86451414129738,28.99899846372833,2.5981133E-6,2.5981133E-6,10.857999801635742,10.329999923706055,10.180000305175781,0.02199999988079071,0.024000000208616257,0.017999999225139618
0.976609006772069,0.970459423123428,0.978733883017587,53.214334195303664,25.5794035629435,2.6258517E-6,2.6258517E-6,11.149999618530273,10.484000205993652,10.322999954223633,0.019999999552965164,0.019999999552965164,0.017999999225139618
0.967397263979984,0.961116622682567,0.969669242954004,53.48342546120769,19.54618547519937,1.8391727E-6,1.836209E-6,12.723999977111816,12.074000358581543,11.85099983215332,0.020999999716877937,0.019999999552965164,0.017999999225139618
0.990863153260538,0.987577991618677,0.991215766084934,55.29566999569911,28.011300292542458,1.49882E-6,1.49882E-6,11.416000366210938,10.744999885559082,10.529999732971191,0.023000000044703484,0.026000000536441803,0.019999999552965164
0.9711122581951,0.962865282576412,0.974003331630177,56.849913865563124,23.914442148476702,3.419126E-6,3.419126E-6,8.612000465393066,8.293000221252441,8.267999649047852,0.020999999716877937,0.03099999949336052,0.03400000184774399
0.994176177695215,0.992878976922211,0.994831235824031,56.58535123427005,24.78536766309894,3.810893E-7,3.8106288E-7,11.29800033569336,10.657999992370605,10.498000144958496,0.019999999552965164,0.017000000923871994,0.01899999938905239
0.996753179612937,0.996213200042097,0.997630017516608,56.89036340889326,24.68409725861536,3.5183945E-7,3.5183945E-7,10.807000160217285,10.244000434875488,10.128000259399414,0.020999999716877937,0.01600000075995922,0.019999999552965164
0.999181837244941,0.998995169353398,0.999295493729753,56.66207972955921,24.520226884708723,3.0132588E-7,3.0132588E-7,11.041999816894531,10.437999725341797,10.28600025177002,0.019999999552965164,0.017000000923871994,0.017000000923871994
0.994610030525387,0.993330137000466,0.995160621164093,56.61931447455211,24.758887040464796,5.6377013E-7,5.636846E-7,11.491000175476074,10.805999755859375,10.659000396728516,0.019999999552965164,0.017000000923871994,0.019999999552965164
0.944493228046217,0.935938559616455,0.949179473465332,57.320189424570344,24.016551363397134,1.5441839E-6,1.5441839E-6,,,13.592839241027832,,,0.05012806623288434
0.997183985299981,0.995967828282073,0.99746390941726,57.55172628184285,24.53284786452124,3.0243055E-7,3.0241733E-7,10.982999801635742,10.432999610900879,10.270999908447266,0.017999999225139618,0.01600000075995922,0.017999999225139618
0.999930505812653,0.999917706219394,0.999945192593664,55.99506254233311,23.882663037933415,6.544288E-7,6.544288E-7,8.600000381469727,8.420000076293945,8.307999610900879,0.03500000014901161,0.041999999433755875,0.024000000208616257
0.997106115662487,0.996373937062836,0.997415558507323,56.13317157473463,23.875307717251815,9.241167E-7,9.234963E-7,11.305000305175781,10.609000205993652,10.418999671936035,0.02800000086426735,0.03999999910593033,0.026000000536441803
0.993403424968359,0.991067752301642,0.995774237935205,56.224388220871695,23.92118376931594,6.624121E-7,6.621833E-7,9.312000274658203,8.9350004196167,8.815999984741211,0.05000000074505806,0.05700000002980232,0.020999999716877937
0.969816489190019,0.960264074862377,0.974093098598392,56.10953177235013,24.5896198924691,4.528441E-7,4.5279975E-7,9.835000038146973,9.388999938964844,9.265999794006348,0.023000000044703484,0.02800000086426735,0.01899999938905239
0.998153779373221,0.997565107535098,0.998546646656556,56.424446201740714,24.43144058664616,6.130997E-7,6.1298965E-7,9.800999641418457,9.527999877929688,9.39799976348877,0.028999999165534973,0.03400000184774399,0.02199999988079071
0.999932635355601,0.999815530600171,0.999944163228664,57.07049989246101,23.636687433615087,1.3687061E-6,1.3687061E-6,9.041000366210938,8.817000389099121,8.736000061035156,0.020999999716877937,0.019999999552965164,0.019999999552965164
0.922342013394202,0.902543695647398,0.938537923183314,54.00406430854879,24.265975223874396,3.852012E-6,3.852012E-6,9.793000221252441,9.48900032043457,9.387999534606934,0.020999999716877937,0.02199999988079071,0.017999999225139618
0.997990858464936,0.994209875046569,0.998716195324512,56.65706325078405,23.78766992644858,4.5139555E-7,4.5139555E-7,8.925000190734863,8.583000183105469,8.527000427246094,0.01899999938905239,0.017000000923871994,0.01600000075995922
0.928403413716886,0.921009039878605,0.931727364842467,55.015063602795124,24.50078622556109,5.826991E-7,5.825444E-7,12.833000183105469,12.22700023651123,11.95300006866455,0.03500000014901161,0.03799999877810478,0.024000000208616257
0.999925476700313,0.999912283632795,0.999934146423762,57.58716225971545,24.466672205041778,8.6779704E-7,8.6748514E-7,9.746000289916992,9.397000312805176,9.307000160217285,0.017999999225139618,0.01600000075995922,0.017000000923871994
0.973334870568999,0.896658817227203,0.976840710894801,56.272020648342824,23.702676212562608,8.26702E-7,8.263212E-7,8.204999923706055,8.041000366210938,8.0,0.027000000700354576,0.017999999225139618,0.020999999716877937
0.999776008998487,0.999719623307348,0.999803573997363,56.00248200300599,23.54393288390333,4.5888615E-7,4.5884E-7,9.649999618530273,9.27400016784668,9.199000358581543,0.01899999938905239,0.017000000923871994,0.019999999552965164
0.99942579730544,0.999373508998636,0.999478714251327,55.68524216167496,23.970897147421756,4.1511674E-7,4.1511674E-7,14.062325477600098,13.535696029663086,13.18742847442627,0.05009558713560433,0.05006494567570971,0.050058799428162104
0.981926819089547,0.966094620874255,0.988613497062127,55.519722081765245,22.85848287597191,5.644392E-6,5.644392E-6,8.236000061035156,8.032999992370605,8.001999855041504,0.01899999938905239,0.023000000044703484,0.028999999165534973
0.92656245700903,0.79156166219896,0.939905662716773,57.42051881109422,23.34160502746739,2.3729544E-6,2.3729544E-6,7.699999809265137,7.6570000648498535,7.6479997634887695,0.019999999552965164,0.019999999552965164,0.017999999225139618
0.998889216948582,0.998612842644851,0.999018891588764,56.78061456708267,23.22632155634073,2.7358712E-7,2.7358712E-7,11.154999732971191,10.51099967956543,10.36400032043457,0.020999999716877937,0.02500000037252903,0.017999999225139618
0.819043892691083,0.787588056958712,0.845202588311984,55.797475874850086,22.868977917295812,2.437093E-7,2.437093E-7,9.814000129699707,9.470000267028809,9.383000373840332,0.017999999225139618,0.017000000923871994,0.014000000432133675
0.988212414033075,0.976449685011815,0.989222443979865,57.863349390805645,24.51865452054959,4.7982064E-7,4.797512E-7,8.059000015258789,7.929999828338623,7.876999855041504,0.023000000044703484,0.017000000923871994,0.01899999938905239
0.979169110468098,0.976010209129293,0.980301706068948,56.75145922219031,23.880115643995467,2.19945E-7,2.199399E-7,14.04800033569336,13.420000076293945,13.097999572753906,0.027000000700354576,0.035999998450279236,0.029999999329447746
0.967910828189945,0.949047350622838,0.973087490856824,56.213455340064264,23.268915009332353,4.8757715E-7,4.8757715E-7,8.184000015258789,8.005999565124512,7.984000205993652,0.023000000044703484,0.024000000208616257,0.032999999821186066
0.999904520138359,0.999874545986286,0.999914504648263,55.90723578910376,23.53594583174187,3.1077698E-7,3.1076263E-7,9.529000282287598,9.190999984741211,9.12399959564209,0.01899999938905239,0.017000000923871994,0.019999999552965164
0.996216967844954,0.995563700693367,0.99664446468287,54.87169126272382,23.49926503494549,6.377792E-7,6.377106E-7,11.505999565124512,10.843999862670898,10.687999725341797,0.020999999716877937,0.017000000923871994,0.01600000075995922
0.999776527765164,0.999710304431898,0.999791809786497,55.12800842005358,24.487307047673237,4.249626E-7,4.2492596E-7,10.081999778747559,9.659000396728516,9.555999755859375,0.01899999938905239,0.028999999165534973,0.020999999716877937
0.996375153350026,0.995637224074287,0.99731804344094,56.002688358040494,21.281993299590464,3.530676E-6,3.530676E-6,10.781000137329102,10.192000389099121,10.04699993133545,0.020999999716877937,0.017999999225139618,0.01899999938905239
0.993083337613829,0.99140454960134,0.993660630820012,56.5809590567875,26.04321765564378,3.4407552E-7,3.4405605E-7,11.810999870300293,11.145999908447266,10.968000411987305,0.019999999552965164,0.01899999938905239,0.017000000923871994
0.949993286366604,0.926190121777996,0.959095723190242,55.05013794824185,25.642180722590695,4.698607E-7,4.698607E-7,10.208000183105469,9.756999969482422,9.579000473022461,0.020999999716877937,0.029999999329447746,0.01899999938905239
0.998473528854208,0.998226007231659,0.998708706903528,59.23780905655362,24.809619093251033,3.104258E-7,3.1038797E-7,12.157999992370605,11.45300006866455,11.227999687194824,0.020999999716877937,0.020999999716877937,0.017999999225139618
0.986530405358773,0.981465372238288,0.988671898300748,58.61653364998924,23.83527994344567,3.0816554E-7,3.0815156E-7,10.472999572753906,9.836999893188477,9.663000106811523,0.020999999716877937,0.019999999552965164,0.017999999225139618
0.993764658083364,0.992292012894478,0.994401181349299,58.13888886589109,23.85196700748367,1.9797056E-7,1.9796687E-7,13.461999893188477,12.8100004196167,12.531999588012695,0.024000000208616257,0.02500000037252903,0.023000000044703484
0.949163389095243,0.942554071625209,0.961411097355786,58.68193238903525,26.518814657148,2.5061229E-6,2.4938188E-6,8.66100025177002,8.40999984741211,8.369999885559082,0.028999999165534973,0.032999999821186066,0.023000000044703484
0.997966456422782,0.997166362220002,0.99828359972546,56.0147929134236,24.504175472192415,2.2618569E-7,2.2617658E-7,9.404999732971191,9.118000030517578,8.95300006866455,0.023000000044703484,0.028999999165534973,0.019999999552965164
0.999029301198574,0.998918267649047,0.999098823303752,56.41246257659484,23.950245870300236,2.4579543E-7,2.4578057E-7,14.100951194763184,13.549345970153809,13.23844051361084,0.050099177587969355,0.05005143329283418,0.05006263578952372
0.987171818250024,0.96131120277802,0.987617704621682,56.86512144729623,22.831425605222808,1.8513579E-7,1.851268E-7,13.134191513061523,12.562999725341797,12.286999702453613,0.05004332606504725,0.02199999988079071,0.023000000044703484
0.993965151731531,0.99276491655268,0.994364846113072,58.31850505366129,23.349494775891177,1.6629748E-7,1.6629606E-7,14.094451904296875,13.507884979248047,13.225264549255371,0.05011671147419641,0.05006426840749726,0.05007517907531127
0.99813565988708,0.997495583901851,0.9983328867404,57.31412406598862,24.567242363029596,2.0330684E-7,2.0330283E-7,11.274999618530273,10.645000457763672,10.414999961853027,0.02199999988079071,0.029999999329447746,0.019999999552965164
0.968750345043014,0.960633778046056,0.974230053991503,56.99891976890418,24.73126785243158,1.6623055E-7,1.6623055E-7,10.95199966430664,10.321000099182129,10.159000396728516,0.01899999938905239,0.017999999225139618,0.017999999225139618
0.845878741913703,0.800914622100291,0.868188500538927,57.33580442854765,24.77668904403303,2.03478E-6,2.03478E-6,10.62399959564209,10.029999732971191,9.925000190734863,0.02199999988079071,0.02800000086426735,0.020999999716877937
0.989423305773465,0.978004948322225,0.991206997945783,57.726414128893474,23.834757721945962,4.4513936E-7,4.4503778E-7,9.677000045776367,9.229999542236328,9.053999900817871,0.026000000536441803,0.027000000700354576,0.017999999225139618
0.999994715186359,0.999990268961617,0.999995149810146,56.666661647096696,23.110338158421172,4.1963168E-7,4.1955778E-7,8.472999572753906,8.279999732971191,8.243000030517578,0.026000000536441803,0.017999999225139618,0.024000000208616257
0.99898579454943,0.997527990856348,0.998987680233301,56.23619677651432,23.606575263006448,1.6502187E-7,1.6501883E-7,13.146395683288574,12.567000389099121,12.257668266296388,0.05003975686912277,0.02199999988079071,0.06009471397917138
0.909985938061963,0.810646053559514,0.933459641354053,56.79196095828501,24.27656534791545,9.1976705E-7,9.193957E-7,8.532999992370605,8.329000473022461,8.281999588012695,0.026000000536441803,0.035999998450279236,0.024000000208616257
0.861697905806242,0.739921394150209,0.876770307556579,56.42248073637203,24.28855044713821,1.0834209E-6,1.0824208E-6,8.359999656677246,8.123000144958496,8.039999961853027,0.01899999938905239,0.04600000008940697,0.026000000536441803
0.999639563291392,0.999503772234465,0.999671814206616,57.20402092864477,24.267304515271814,4.0533652E-7,4.0530475E-7,9.329999923706055,8.907999992370605,8.8100004196167,0.020999999716877937,0.01600000075995922,0.017000000923871994
0.998713076813585,0.998168980797635,0.998906527780882,57.851699738108394,24.087361251212926,1.8955836E-7,1.8954836E-7,11.006999969482422,10.406999588012695,10.27400016784668,0.024000000208616257,0.014000000432133675,0.020999999716877937
0.999940629399936,0.999850430711193,0.999948380890503,57.109085175131206,24.048300291327127,4.781347E-7,4.780825E-7,8.984999656677246,8.718999862670898,8.663000106811523,0.01899999938905239,0.020999999716877937,0.017000000923871994
0.990280996727118,0.98942989804921,0.990668372588625,56.28651290408628,24.84206207668308,3.9369074E-6,3.9369074E-6,12.920999526977539,12.381999969482422,12.048876533508302,0.06599999964237213,0.05299999937415123,0.060068209938164176
0.999160559659487,0.998545612989883,0.99935618936598,56.65999885937494,22.919774016231187,1.6464121E-6,1.6401262E-6,8.479000091552734,8.291000366210938,8.152999877929688,0.024000000208616257,0.023000000044703484,0.023000000044703484
0.998562998745893,0.997711666026974,0.999151253242357,56.75593982514694,23.494909443400164,3.0244115E-7,3.0242794E-7,10.036999702453613,9.63700008392334,9.534000396728516,0.020999999716877937,0.023000000044703484,0.019999999552965164
0.99911321684217,0.998600205090966,0.99929837437924,56.53995783428484,22.710369594019486,1.9373485E-7,1.9373485E-7,12.779000282287598,12.14900016784668,11.85363651275635,0.02199999988079071,0.024000000208616257,0.0601202480878629
0.991877179307196,0.990982259073062,0.992611023956414,56.462633974043484,23.621389281201683,1.6240169E-6,1.6240169E-6,13.662315368652344,13.041473388671875,12.574999809265137,0.05006562002777988,0.05002959332828406,0.1589999943971634
0.997185978961177,0.996193792955127,0.99758155589099,56.91826802775069,24.301860353189696,2.2403124E-7,2.2403124E-7,11.147000312805176,10.517000198364258,10.32800006866455,0.020999999716877937,0.017000000923871994,0.014999999664723873
0.999007571786624,0.998638769563036,0.999250692741887,57.509098619059316,23.862344094799035,2.899807E-7,2.899807E-7,12.854000091552734,12.227999687194824,11.922127494812013,0.024000000208616257,0.023000000044703484,0.06003729218861673
0.999894299417716,0.999875238381641,0.999908375277886,57.36982585159358,23.71210167348139,2.6968877E-7,2.6968877E-7,9.913999557495117,9.543000221252441,9.428000450134277,0.020999999716877937,0.024000000208616257,0.020999999716877937
0.984774284587419,0.982709308844415,0.985863443886111,56.319382623874645,24.575639182678483,5.6485123E-7,5.6485123E-7,12.309000015258789,11.685999870300293,11.360458145141603,0.029999999329447746,0.03200000151991844,0.06007252347093412
0.990146380039871,0.9846054825279,0.990862278814024,56.33691947259176,24.92203985607354,1.3818584E-6,1.3806E-6,8.079000473022461,7.933000087738037,7.8379998207092285,0.019999999552965164,0.0820000022649765,0.023000000044703484
0.999107851912366,0.998932906251311,0.999220175564824,57.07376918960116,25.047739392439414,5.012394E-7,5.012394E-7,9.593000411987305,9.255999565124512,9.157999992370605,0.017999999225139618,0.017999999225139618,0.017999999225139618
0.984419887184646,0.979701418446388,0.985902299732576,56.615739770657996,23.59269170447814,2.3590458E-7,2.3589425E-7,10.593999862670898,10.006999969482422,9.821000099182129,0.019999999552965164,0.020999999716877937,0.017000000923871994
0.999691800903344,0.999567679332924,0.999711186549346,56.76574801511353,23.616290454136717,2.0058486E-7,2.0058101E-7,11.49899959564209,10.824000358581543,10.590999603271484,0.023000000044703484,0.01899999938905239,0.019999999552965164
0.999316037510311,0.999280113596159,0.999395479355947,56.318367919850715,23.567149840812682,1.6887915E-7,1.6887537E-7,14.415369987487793,13.870561599731445,13.501675605773926,0.05014074261213524,0.05007740640803649,0.05009136113529039
0.997720594264645,0.997319899234633,0.997804265899713,56.74236284479019,23.560805569886863,1.591692E-7,1.5916727E-7,13.649910926818848,13.11386489868164,12.771093139648439,0.05006659494502774,0.05003392995902141,0.06013647069877743
0.999666495026908,0.999559778759306,0.999689960117443,56.72396028081198,23.583549123963568,2.9524296E-7,2.9523068E-7,9.350000381469727,9.092000007629395,8.996000289916992,0.019999999552965164,0.01899999938905239,0.019999999552965164
0.996964299277842,0.995965432486781,0.997695204784158,56.806435445719835,23.714204614698534,2.4040463E-7,2.4039798E-7,10.62399959564209,10.14799976348877,10.008999824523926,0.020999999716877937,0.024000000208616257,0.017999999225139618
0.999432077399952,0.999269105205434,0.999541014559516,56.66414093896068,24.029635707207593,2.154664E-7,2.1546163E-7,10.454000473022461,9.986000061035156,9.859000205993652,0.019999999552965164,0.017000000923871994,0.019999999552965164
0.999003866150062,0.998799834698271,0.999254535589598,56.24415727285544,23.927983427252073,2.8447477E-7,2.8446377E-7,12.998216590881349,12.432000160217285,12.128000259399414,0.040042421079638776,0.03500000014901161,0.017999999225139618
0.999535828129306,0.999434579701552,0.999619946323303,56.43509663302696,24.220223073066062,3.8928857E-7,3.8924213E-7,9.26200008392334,8.847000122070312,8.753000259399414,0.023000000044703484,0.05299999937415123,0.020999999716877937
0.998569347946593,0.998392233860961,0.998674613821908,56.455926703891706,23.951594158633366,4.5328096E-7,4.5328096E-7,14.688325881958008,14.182076454162598,13.809054374694824,0.05018210709797596,0.05010989615576656,0.050148182562953066
0.996054676638909,0.995313760452907,0.996426384533183,56.37597024018289,24.312556317740246,2.4953712E-7,2.4952487E-7,12.071000099182129,11.37600040435791,11.142999649047852,0.027000000700354576,0.029999999329447746,0.01899999938905239
0.997728028932571,0.997445505538556,0.997885572382719,57.072366961550806,23.806509934515894,2.5353307E-7,2.5353307E-7,13.615289688110352,13.060856819152832,12.782999992370605,0.05006275340633022,0.05003034382260148,0.026000000536441803
